"ID","u","s","m","l","luminance","chromatic_contrast","achromatic_contrast","vismodel","iluminante","substrato"
"X001_ll_br_c_brac_claro",0.207197595637964,0.369315290730057,0.373749940847424,0.369835797489818,0.37070860269381,2.91222727478812,1.6935922,"Peafowl","D65","substrato_barradorio"
"X001_ll_br_q_brac_claro",0.142464301761538,0.25935927946905,0.317452131734753,0.309347813701864,0.306983629941981,1.59822527060435,1.5049703,"Peafowl","D65","substrato_barradorio"
"X002_ll_br_c_lep_claro",0.089028452823885,0.183327464628964,0.216614533173026,0.230675070524701,0.215902544307879,1.08412984688127,1.153003,"Peafowl","D65","substrato_barradorio"
"X002_ll_br_q_lep_claro",0.0804728668122761,0.221723681064869,0.359005858894008,0.35561772649988,0.341334768353671,3.96946267322616,1.6110396,"Peafowl","D65","substrato_barradorio"
"X003_ll_br_c_brac_claro",0.118836797687728,0.273731608713331,0.343736493113726,0.355428908817169,0.336266091608729,1.6290206399711,1.5960787,"Peafowl","D65","substrato_barradorio"
"X003_ll_br_q_brac_claro",0.172835582382741,0.311800781118729,0.366423467302575,0.333378591570907,0.348345877872042,2.42338518803593,1.6313718,"Peafowl","D65","substrato_barradorio"
"X004_ll_br_c_brac_claro",0.0812487985481946,0.185760095288647,0.248346671831837,0.251747368420958,0.239766255240449,1.8155988819912,1.2578404,"Peafowl","D65","substrato_barradorio"
"X004_ll_br_q_brac_claro",0.0798264805610442,0.166257120576482,0.221528085456835,0.209588460818378,0.210708082682125,1.70355123114233,1.1286496,"Peafowl","D65","substrato_barradorio"
"X005_ll_br_c_brac_claro",0.0714368553942629,0.150045589706915,0.191245658258974,0.210000150574736,0.190893561701635,1.02496874579922,1.0298919,"Peafowl","D65","substrato_barradorio"
"X005_ll_br_q_brac_claro",0.133728297373472,0.285897146016275,0.35815799977378,0.323883034406701,0.337644297068685,2.12505215066181,1.6001689,"Peafowl","D65","substrato_barradorio"
"X006_ll_br_c_brac_claro",0.108201528397926,0.220557425103726,0.276937691455949,0.32069808232344,0.282366378621526,0.783462107479912,1.4213814,"Peafowl","D65","substrato_barradorio"
"X006_ll_br_q_brac_claro",0.0721810049429138,0.197221082180616,0.299672665799753,0.288430870004547,0.282764711847839,3.49965167318951,1.4227911,"Peafowl","D65","substrato_barradorio"
"X007_ll_br_c_brac_claro",0.0764532519740272,0.1606939156452,0.197291927822619,0.198695686999946,0.191681373223604,1.38292780588701,1.0340104,"Peafowl","D65","substrato_barradorio"
"X007_ll_br_q_brac_claro",0.188425338268353,0.377698932813534,0.464784858712979,0.422884091358379,0.439953243690328,2.07476558756473,1.8648444,"Peafowl","D65","substrato_barradorio"
"X008_ll_br_c_brac_claro",0.178916578639735,0.291551683894458,0.384619779005644,0.587513398449875,0.43939298084938,2.44369766741822,1.8635701,"Peafowl","D65","substrato_barradorio"
"X008_ll_br_q_brac_claro",0.207542831447726,0.336193087137481,0.372864584823568,0.33579660179111,0.35576304978134,3.21286648866625,1.6524408,"Peafowl","D65","substrato_barradorio"
"X009_ll_br_c_brac_claro",0.145262512259464,0.299297850737515,0.372380709930569,0.434229582687456,0.380691724325344,0.822902182543191,1.7201658,"Peafowl","D65","substrato_barradorio"
"X009_ll_br_q_brac_claro",0.245602323230834,0.494639453892341,0.578906732428197,0.533853421907258,0.553153177112738,2.19557392959951,2.0938109,"Peafowl","D65","substrato_barradorio"
"X010_ll_br_c_brac_claro",0.0744903188925144,0.151537673173024,0.214453159590072,0.289504008441803,0.22955752662074,2.49752225642081,1.2143296,"Peafowl","D65","substrato_barradorio"
"X010_ll_br_q_brac_claro",0.0635542633946627,0.154563244357007,0.226219306639053,0.227062832678942,0.217711759454674,2.62273929400717,1.1613479,"Peafowl","D65","substrato_barradorio"
"X011_ll_br_c_brac_escuro",0.10525320773053,0.199697474252109,0.272390562040516,0.322115165066766,0.277538583473345,1.07462636390254,1.4041359,"Peafowl","D65","substrato_barradorio"
"X011_ll_br_q_brac_escuro",0.0704551163621275,0.162851426450494,0.252968460865469,0.270619640737498,0.247375626174653,2.824971836098,1.2890838,"Peafowl","D65","substrato_barradorio"
"X012_ll_br_c_brac_escuro",0.0407251479223054,0.092490977582279,0.118377020262907,0.120033148619742,0.114754072297799,1.65504599961756,0.5209672,"Peafowl","D65","substrato_barradorio"
"X012_ll_br_q_brac_escuro",0.128984252506764,0.276256020839937,0.339004083014317,0.302231956884017,0.318675179229466,2.29065922782382,1.5423482,"Peafowl","D65","substrato_barradorio"
"X013_ll_br_c_brac_escuro",0.0363263798278019,0.0718486013477616,0.0938050974102717,0.0973497828516647,0.091445862696171,0.998338897307921,0.293923,"Peafowl","D65","substrato_barradorio"
"X013_ll_br_q_brac_escuro",0.0428769839344664,0.121934573232397,0.230112173305088,0.252044860004559,0.224038744740661,5.54242010153132,1.1899949,"Peafowl","D65","substrato_barradorio"
"X014_ll_br_c_brac_escuro",0.0458996492551967,0.0766484656771835,0.089126874976307,0.118988132067288,0.0969729563032817,1.09102021375999,0.352608,"Peafowl","D65","substrato_barradorio"
"X014_ll_br_q_brac_escuro",0.110748046932679,0.214139051794273,0.276273279078708,0.260655236150347,0.26288184281686,1.62430541412957,1.3498806,"Peafowl","D65","substrato_barradorio"
"X015_ll_br_c_brac_escuro",0.0716494068780743,0.135608907533007,0.174727311353721,0.232612550703076,0.187403330635373,1.41870513650389,1.0114391,"Peafowl","D65","substrato_barradorio"
"X015_ll_br_q_brac_escuro",0.181122987618582,0.30416652279187,0.328833310456437,0.285098196000831,0.311350197909185,3.5698400965034,1.5190942,"Peafowl","D65","substrato_barradorio"
"X016_ll_br_c_brac_escuro",0.0634730180841968,0.118893324473136,0.149133842638907,0.175322544601462,0.152279410239613,0.285860115916285,0.803893,"Peafowl","D65","substrato_barradorio"
"X016_ll_br_q_brac_escuro",0.0913772919674513,0.181798452258679,0.272132694409733,0.274085334204382,0.260959729930097,1.77355829994536,1.342542,"Peafowl","D65","substrato_barradorio"
"X017_ll_br_c_lep_escuro",0.0334106701622544,0.0723517120757554,0.109273493861224,0.142021735630374,0.114047203485843,3.06618995411789,0.5147883,"Peafowl","D65","substrato_barradorio"
"X017_ll_br_q_lep_escuro",0.0723428495010222,0.132567128917541,0.169640288771417,0.159311450037539,0.161394828056842,1.70184275616788,0.8620296,"Peafowl","D65","substrato_barradorio"
"X018_ll_br_c_lep_escuro",0.0570721708921239,0.13003795754884,0.154853238690903,0.167236611384092,0.155136658115542,1.39910295884248,0.8224823,"Peafowl","D65","substrato_barradorio"
"X018_ll_br_q_lep_escuro",0.0886876014915801,0.19893369209645,0.273117304274464,0.265777601702628,0.261357254138546,1.92612407111594,1.3440642,"Peafowl","D65","substrato_barradorio"
"X019_ll_br_c_brac_escuro",0.0401116648307056,0.0815094004452873,0.109525386800961,0.156894926053473,0.120630215274918,2.53219480625334,0.5709057,"Peafowl","D65","substrato_barradorio"
"X019_ll_br_q_brac_escuro",0.0642213847045852,0.144147653311823,0.211166943124406,0.217458205856326,0.204391846298751,2.19327230842837,1.0982149,"Peafowl","D65","substrato_barradorio"
"X020_ll_br_c_brac_escuro",0.0541936987350666,0.116907357474228,0.146774128985821,0.172721700291187,0.150775278996637,1.18253327729988,0.7939664,"Peafowl","D65","substrato_barradorio"
"X020_ll_br_q_brac_escuro",0.148953636993124,0.32580303005572,0.426494135418734,0.399481712876563,0.405244041451498,1.90105580249764,1.7826654,"Peafowl","D65","substrato_barradorio"
"X021_ll_br_c_brac_claro",0.0448772695994837,0.121266382039774,0.21653083618692,0.225209622661098,0.204918238973666,4.67627620120824,1.100787,"Peafowl","D65","substrato_barradorio"
"X021_ll_br_q_brac_claro",0.105450626901132,0.196122078716917,0.252211713965945,0.239460295781042,0.240720251450445,1.58340981388329,1.2618114,"Peafowl","D65","substrato_barradorio"
"X022_ll_br_c_lep_escuro",0.114712553757784,0.209932016570157,0.234601595099981,0.252941896460478,0.236325194258726,1.41649133605014,1.2433847,"Peafowl","D65","substrato_barradorio"
"X022_ll_br_q_lep_escuro",0.104516967606703,0.203469924079469,0.255005414436783,0.237346193660644,0.242790630730313,1.81991135646775,1.2703754,"Peafowl","D65","substrato_barradorio"
"X023_ll_br_c_brac_claro",0.0351940462326841,0.0799312630021104,0.104889908532661,0.120448069395903,0.106160682875006,1.69319384908175,0.4431297,"Peafowl","D65","substrato_barradorio"
"X023_ll_br_q_brac_claro",0.167976583440812,0.306946209601834,0.312264241311983,0.265344102295383,0.296585773937033,3.93399441776219,1.4705124,"Peafowl","D65","substrato_barradorio"
"X024_ll_br_c_brac_escuro",0.024597512564077,0.0540380895826327,0.0706316721626941,0.0909493461097142,0.0747451329708153,1.96485262124781,0.09226,"Peafowl","D65","substrato_barradorio"
"X024_ll_br_q_brac_escuro",0.0365243030127025,0.105050112256311,0.168297851545054,0.168050517062914,0.160457066486183,4.15333496095258,0.8562023,"Peafowl","D65","substrato_barradorio"
"X025_ll_br_c_brac_claro",0.0972127769923956,0.210100598929257,0.252187812286235,0.27347841108361,0.252501822716855,1.12497027769139,1.3095944,"Peafowl","D65","substrato_barradorio"
"X025_ll_br_q_brac_claro",0.129613881337539,0.268861916072651,0.316108788112272,0.263717254344028,0.292834218273219,2.97745484483905,1.4577826,"Peafowl","D65","substrato_barradorio"
"X026_ll_br_c_lep_escuro",0.0626612374542058,0.189358896624004,0.239804453594359,0.246310757378641,0.233940910834912,3.23307912692173,1.2332445,"Peafowl","D65","substrato_barradorio"
"X026_ll_br_q_lep_escuro",0.0703791627395818,0.200057871029685,0.318073259349992,0.333707948970003,0.308241714680188,4.11709889918441,1.5090602,"Peafowl","D65","substrato_barradorio"
"X027_ll_br_c_brac_claro",0.0262376129483744,0.0570375250037725,0.0695182434843318,0.0893910279331428,0.0740774228464715,1.47328501808363,0.0832867,"Peafowl","D65","substrato_barradorio"
"X027_ll_br_q_brac_claro",0.0367996345847079,0.116504009524746,0.198417345161963,0.2109312413102,0.192365353018519,5.26376874951956,1.0375724,"Peafowl","D65","substrato_barradorio"
"X028_ll_br_c_brac_claro",0.0755366493945349,0.136838080835219,0.170761201794775,0.200546042157676,0.174796185899281,0.0672196032299089,0.9417966,"Peafowl","D65","substrato_barradorio"
"X028_ll_br_q_brac_claro",0.134994864554991,0.294133012198492,0.417488863438209,0.346189806572065,0.377092371406286,2.67324724697809,1.7106661,"Peafowl","D65","substrato_barradorio"
"X029_ll_br_c_lep_escuro",0.0580695766606786,0.101173828209927,0.121983999187931,0.185612837471925,0.138843558203872,2.05195321740162,0.7115237,"Peafowl","D65","substrato_barradorio"
"X029_ll_br_q_lep_escuro",0.116566177154978,0.273950379296672,0.402465653760035,0.381144989737453,0.378946297665833,2.51555517306082,1.7155704,"Peafowl","D65","substrato_barradorio"
"X030_ll_br_c_brac_claro",0.0989472603991262,0.200226629061655,0.283235756665499,0.313745109122004,0.279982934968235,1.47338110361419,1.4129046,"Peafowl","D65","substrato_barradorio"
"X030_ll_br_q_brac_claro",0.17229433333946,0.400341837853527,0.504350079350699,0.490508602320799,0.486588160740664,1.91360269003076,1.965594,"Peafowl","D65","substrato_barradorio"
"X031_ll_br_c_brac_escuro",0.172202772888058,0.313018827735807,0.415937362873595,0.424692249040487,0.402759037694915,0.964545161623917,1.7765144,"Peafowl","D65","substrato_barradorio"
"X031_ll_br_q_brac_escuro",0.100099195624976,0.19608240811235,0.303588878187795,0.319801196673821,0.294744697497231,1.97455803613341,1.4642855,"Peafowl","D65","substrato_barradorio"
"X032_ll_br_c_brac_claro",0.130981468031687,0.226757364851058,0.269949542366396,0.269714894281799,0.262691859322048,1.68278374727634,1.3491576,"Peafowl","D65","substrato_barradorio"
"X032_ll_br_q_brac_claro",0.100590488439145,0.187275728051307,0.238408925658903,0.232459117291743,0.229642922872581,1.39637689144873,1.2147015,"Peafowl","D65","substrato_barradorio"
"X033_ll_br_c_brac_escuro",0.08467347108448,0.15643811992753,0.178384898446286,0.228395533214715,0.190357789995629,0.735932487928194,1.0270813,"Peafowl","D65","substrato_barradorio"
"X033_ll_br_q_brac_escuro",0.0769354425498208,0.17659121008795,0.270535577032257,0.276348306959615,0.260321948449997,2.61489667794582,1.340095,"Peafowl","D65","substrato_barradorio"
"X034_ll_br_c_brac_claro",0.0680525659996157,0.129310664371052,0.153089976863632,0.169799497707618,0.154286260450255,0.69734782511326,0.8169856,"Peafowl","D65","substrato_barradorio"
"X034_ll_br_q_brac_claro",0.0956832625447091,0.202021137990723,0.297192828063305,0.292047754936999,0.283899485203933,1.94957111240342,1.4267962,"Peafowl","D65","substrato_barradorio"
"X035_ll_br_c_brac_escuro",0.0723499564338161,0.133914027362639,0.168940168908917,0.228488607708996,0.183126305576805,1.35257499156351,0.988352,"Peafowl","D65","substrato_barradorio"
"X035_ll_br_q_brac_escuro",0.0647634982739092,0.147604419695392,0.240877505988823,0.248436867499098,0.231711357848251,3.06383010493265,1.2236684,"Peafowl","D65","substrato_barradorio"
"X036_ll_br_c_brac_claro",0.191862862316629,0.374264440204821,0.447655081581221,0.492159895738833,0.449963107529549,0.715576131178302,1.8873415,"Peafowl","D65","substrato_barradorio"
"X036_ll_br_q_brac_claro",0.120269973191834,0.251865699146008,0.358879568740318,0.368123492883755,0.348244856375789,1.66267216251432,1.6310818,"Peafowl","D65","substrato_barradorio"
"X037_ll_br_c_brac_escuro",0.0741320681253704,0.167827415427385,0.227444484941419,0.230495036370295,0.219049078563706,1.81862481778847,1.1674717,"Peafowl","D65","substrato_barradorio"
"X037_ll_br_q_brac_escuro",0.134716796344252,0.284424517767427,0.406014869043334,0.398072610371665,0.388174306831272,1.79411402880755,1.7396304,"Peafowl","D65","substrato_barradorio"
"X038_ll_br_c_brac_claro",0.04623878061965,0.0857151968584682,0.107216423469542,0.146749627629013,0.116606844496655,1.40872614308289,0.5369839,"Peafowl","D65","substrato_barradorio"
"X038_ll_br_q_brac_claro",0.0895955155369343,0.182021878718231,0.254137371200154,0.252521839745876,0.244443706777658,1.49452287924523,1.277161,"Peafowl","D65","substrato_barradorio"
"X039_ll_br_c_brac_escuro",0.0443968012393695,0.0912947046778443,0.119535419272937,0.122235722076674,0.115785080304393,1.21891016596387,0.5299116,"Peafowl","D65","substrato_barradorio"
"X039_ll_br_q_brac_escuro",0.199025195458094,0.365851493170429,0.406797806338012,0.358825157642286,0.385996455623701,2.99294648981119,1.7340041,"Peafowl","D65","substrato_barradorio"
"X040_ll_br_c_brac_claro",0.0713117726308714,0.1230687610941,0.159759822661599,0.158616742781183,0.153331513039747,1.28929213349211,0.8107782,"Peafowl","D65","substrato_barradorio"
"X040_ll_br_q_brac_claro",0.165654078962837,0.274196255619002,0.298312779747668,0.267062457288142,0.284672019867768,3.32307699021361,1.4295136,"Peafowl","D65","substrato_barradorio"
"X041_ll_br_c_brac_escuro",0.0437687160939071,0.0835493963774614,0.105210713435671,0.136168686613543,0.111659829670896,1.07630413731724,0.4936329,"Peafowl","D65","substrato_barradorio"
"X041_ll_br_q_brac_escuro",0.0996718096811407,0.193040797301305,0.244429282394611,0.228631617280029,0.232690821448279,1.74497821620178,1.2278865,"Peafowl","D65","substrato_barradorio"
"X042_ll_br_c_brac_claro",0.0466969039198174,0.0881600209563912,0.0982279450813376,0.120833537646235,0.103982975442553,0.771934044066075,0.4224031,"Peafowl","D65","substrato_barradorio"
"X042_ll_br_q_brac_claro",0.176269669634109,0.306116311912852,0.373006804897276,0.356912563984169,0.35880685166226,1.88141160979434,1.6609601,"Peafowl","D65","substrato_barradorio"
"X043_ll_br_c_brac_escuro",0.0397887851685719,0.0645808889059139,0.0742494352482986,0.0906776919851743,0.0777200987764116,1.10188741879439,0.1312898,"Peafowl","D65","substrato_barradorio"
"X043_ll_br_q_brac_escuro",0.0941990368211295,0.247799386493775,0.373151994105006,0.382363789100708,0.360926259045436,3.2605597148696,1.6668496,"Peafowl","D65","substrato_barradorio"
"X044_ll_br_c_brac_claro",0.107471532779289,0.222550021738709,0.284238456668471,0.319841797376755,0.286447807449123,0.936018948852542,1.4357323,"Peafowl","D65","substrato_barradorio"
"X044_ll_br_q_brac_claro",0.179943506355298,0.358426200300361,0.444813677030637,0.425103681980068,0.426938575594569,1.64924381200783,1.8348161,"Peafowl","D65","substrato_barradorio"
"X045_ll_br_c_brac_escuro",0.130241713161219,0.295053770683622,0.393096153132239,0.438366861525327,0.392395296719529,1.71078147489977,1.7504457,"Peafowl","D65","substrato_barradorio"
"X045_ll_br_q_brac_escuro",0.0783569906282675,0.164615478323966,0.249376175411119,0.234209993483978,0.233181374093953,2.18799239223635,1.2299925,"Peafowl","D65","substrato_barradorio"
"X046_ll_br_c_brac_claro",0.0995302847201482,0.184469013314111,0.234114529853332,0.2275972746973,0.223859993118845,1.4340596116956,1.1891967,"Peafowl","D65","substrato_barradorio"
"X046_ll_br_q_brac_claro",0.183750240673062,0.328747021451453,0.385327107182764,0.354205038029788,0.367531902149014,2.37333897610022,1.684986,"Peafowl","D65","substrato_barradorio"
"X047_ll_br_c_brac_escuro",0.0728907520900054,0.122861861025762,0.136009543470679,0.149819766719401,0.137946770990477,1.64820812011116,0.7050438,"Peafowl","D65","substrato_barradorio"
"X047_ll_br_q_brac_escuro",0.0904213818120316,0.193855055889362,0.301438998634274,0.295657381441716,0.28600369969199,2.37262255348197,1.4341807,"Peafowl","D65","substrato_barradorio"
"X048_ll_br_c_brac_claro",0.0666498468948271,0.130087827105522,0.173339756555142,0.203399964974646,0.176002905395184,0.975345602951054,0.9486764,"Peafowl","D65","substrato_barradorio"
"X048_ll_br_q_brac_claro",0.112705315205444,0.273273479972155,0.394269912943629,0.40092550006324,0.381501323375215,2.52057386713312,1.7222902,"Peafowl","D65","substrato_barradorio"
"X049_ll_br_c_lep_escuro",0.0417060973020262,0.0795744414750943,0.0985183348494287,0.124400536712689,0.103864995377871,0.781891286476226,0.4212678,"Peafowl","D65","substrato_barradorio"
"X049_ll_br_q_lep_escuro",0.174069011506604,0.327912337627489,0.40901340306542,0.38131119214429,0.388991379710631,1.83771948099093,1.7417331,"Peafowl","D65","substrato_barradorio"
"X050_ll_br_c_brac_claro",0.0731598675100378,0.137761491454132,0.168664090224283,0.212143756909128,0.17765877206838,0.647844248144986,0.9580406,"Peafowl","D65","substrato_barradorio"
"X050_ll_br_q_brac_claro",0.188549111843174,0.300646337174056,0.3347032548517,0.287468904299706,0.314533838872446,3.60770087815261,1.5292676,"Peafowl","D65","substrato_barradorio"
"X051_ll_br_c_lep_escuro",0.0500388156020944,0.0909441378712319,0.111336108201762,0.137766213271037,0.116197517209095,0.429102967402709,0.5334674,"Peafowl","D65","substrato_barradorio"
"X051_ll_br_q_lep_escuro",0.079978047866622,0.188294541402369,0.29527435156337,0.284400730778092,0.277627225110597,2.88856130651595,1.4044552,"Peafowl","D65","substrato_barradorio"
"X052_ll_br_c_brac_claro",0.0868242870439965,0.169147839364768,0.194567111558919,0.217575712598673,0.197614597969817,0.846391143432998,1.0644946,"Peafowl","D65","substrato_barradorio"
"X052_ll_br_q_brac_claro",0.108961056857668,0.253362531410544,0.369825396083838,0.367486926882457,0.353787724346156,2.36585756750739,1.646873,"Peafowl","D65","substrato_barradorio"
"X053_ll_br_c_brac_escuro",0.0874612935034966,0.177856191450821,0.224601087124467,0.257711789167147,0.228454752343944,0.782474935975796,1.2095141,"Peafowl","D65","substrato_barradorio"
"X053_ll_br_q_brac_escuro",0.166237970394124,0.362059948582438,0.425043459211498,0.399572351416515,0.409092938422752,2.07430543193398,1.7921183,"Peafowl","D65","substrato_barradorio"
"X054_ll_br_c_brac_claro",0.0495424699191942,0.0852643673881155,0.0970444559612983,0.119909980146958,0.102524008900308,0.867987528005083,0.4082729,"Peafowl","D65","substrato_barradorio"
"X054_ll_br_q_brac_claro",0.227459153225212,0.360839170999338,0.401974586647017,0.353174931134509,0.380097587380724,3.44606232253565,1.7186039,"Peafowl","D65","substrato_barradorio"
"X055_ll_br_c_brac_escuro",0.0677356110373963,0.12753821399783,0.157307969669104,0.172369735054485,0.157622502166597,0.559602536670589,0.8383789,"Peafowl","D65","substrato_barradorio"
"X055_ll_br_q_brac_escuro",0.0870503876995071,0.199127747948692,0.298362821488103,0.297319365272523,0.285496812725826,2.43888454123889,1.4324068,"Peafowl","D65","substrato_barradorio"
"X056_ll_br_c_brac_claro",0.0452752600143385,0.0968644585898495,0.134521887788694,0.139187516609088,0.130014460542074,1.61003962130967,0.6458216,"Peafowl","D65","substrato_barradorio"
"X056_ll_br_q_brac_claro",0.069246327499367,0.165299978389888,0.264526058106947,0.273659001100805,0.254865662535594,3.15870894794389,1.3189125,"Peafowl","D65","substrato_barradorio"
"X057_ll_br_c_brac_escuro",0.0441599101954689,0.0925231378123441,0.110476433603326,0.115646280613797,0.109101531071655,1.19872964260769,0.4704548,"Peafowl","D65","substrato_barradorio"
"X057_ll_br_q_brac_escuro",0.165353386459114,0.340086806925045,0.441844465735989,0.421621306610636,0.422172247637918,1.61560811851466,1.8235893,"Peafowl","D65","substrato_barradorio"
"X058_ll_br_c_brac_claro",0.0976220948069276,0.202012239312677,0.24268424850669,0.253764769171392,0.239690890058007,1.15423953345113,1.257526,"Peafowl","D65","substrato_barradorio"
"X058_ll_br_q_brac_claro",0.0712647513461295,0.174498372477816,0.288527538477606,0.294405919323266,0.27633091007073,3.51662748009133,1.399775,"Peafowl","D65","substrato_barradorio"
"X059_ll_br_c_brac_escuro",0.0419909573522064,0.0840604373989721,0.115752108271659,0.151838652290844,0.122751090572664,2.01781144268488,0.5883346,"Peafowl","D65","substrato_barradorio"
"X059_ll_br_q_brac_escuro",0.188609162763122,0.359753528343459,0.410145495949542,0.344590509137292,0.382190486564243,3.16371331601525,1.7240951,"Peafowl","D65","substrato_barradorio"
"X060_ll_br_c_brac_claro",0.0545862189169936,0.104218853762309,0.12333930950734,0.150510691436149,0.129306000628294,0.436830702836563,0.6403576,"Peafowl","D65","substrato_barradorio"
"X060_ll_br_q_brac_claro",0.105150196237281,0.238589058860826,0.3338301793401,0.323269004196495,0.318475789698085,2.06833004468933,1.5417224,"Peafowl","D65","substrato_barradorio"
"X061_ll_br_c_brac_escuro",0.0845344907889722,0.178297501803758,0.23002143057282,0.242620993728769,0.226047318422233,1.17689232408091,1.1989203,"Peafowl","D65","substrato_barradorio"
"X061_ll_br_q_brac_escuro",0.0468900557667528,0.117950602282935,0.218986583044961,0.213006119965286,0.204405425122784,4.46669616122133,1.0982813,"Peafowl","D65","substrato_barradorio"
"X062_ll_br_c_brac_claro",0.0962631581335543,0.182376626103786,0.222373947257441,0.312280035641702,0.244714443567758,1.54905700418218,1.2782679,"Peafowl","D65","substrato_barradorio"
"X062_ll_br_q_brac_claro",0.138421051403845,0.305797273149009,0.432490447508618,0.420314260647879,0.411978500520595,1.97831211427441,1.7991471,"Peafowl","D65","substrato_barradorio"
"X063_ll_br_c_brac_escuro",0.0480015096737168,0.0953896428165671,0.132855590011602,0.158762507987641,0.135563038156692,1.52011725480467,0.6876127,"Peafowl","D65","substrato_barradorio"
"X063_ll_br_q_brac_escuro",0.100984351968511,0.25677207053109,0.3909161272329,0.389433021874573,0.373032579765956,3.11422877268052,1.6998417,"Peafowl","D65","substrato_barradorio"
"X064_ll_br_c_brac_claro",0.0635842432440148,0.124207661340174,0.16381493708206,0.17312742616082,0.160369975213672,0.893961185935425,0.8556594,"Peafowl","D65","substrato_barradorio"
"X064_ll_br_q_brac_claro",0.0743030815632846,0.203703378436479,0.364374644840673,0.396320795461692,0.355524502053281,4.8951711068737,1.6517701,"Peafowl","D65","substrato_barradorio"
"X065_ll_br_c_brac_escuro",0.138045183133939,0.283893846900333,0.339374694026745,0.378723186639637,0.343302401255954,0.797573601719068,1.6167876,"Peafowl","D65","substrato_barradorio"
"X065_ll_br_q_brac_escuro",0.105815575951218,0.218675540550395,0.289439022322722,0.275322271290028,0.276194712834913,1.64590153409272,1.399282,"Peafowl","D65","substrato_barradorio"
"X066_ll_br_c_lep_claro",0.0595231829807484,0.119775777828449,0.139704003763384,0.163391311002989,0.144182788568013,0.636430920328433,0.7492578,"Peafowl","D65","substrato_barradorio"
"X066_ll_br_q_lep_claro",0.0711975426881867,0.171949622398509,0.302077400117478,0.317422561996485,0.291073704406843,3.98695087237409,1.4517524,"Peafowl","D65","substrato_barradorio"
"X067_ll_br_c_brac_escuro",0.0977238023737024,0.191835474863251,0.254816034289046,0.364012152993746,0.280939441885337,2.30389841928614,1.416315,"Peafowl","D65","substrato_barradorio"
"X067_ll_br_q_brac_escuro",0.108702599774711,0.203123609399693,0.278040609130124,0.246098948576347,0.258285837269882,2.01063060041069,1.3322428,"Peafowl","D65","substrato_barradorio"
"X068_ll_br_c_brac_claro",0.054989595022093,0.10059741371489,0.125064206539094,0.171111790086069,0.135916909476069,1.34567332354521,0.6902196,"Peafowl","D65","substrato_barradorio"
"X068_ll_br_q_brac_claro",0.0994542441075881,0.191528142258143,0.275556887322471,0.253962924331326,0.257696333313759,1.79227690950557,1.3299578,"Peafowl","D65","substrato_barradorio"
"X069_ll_br_c_brac_escuro",0.0680151046602995,0.155722069876716,0.222959736433855,0.298398385080307,0.238201158459231,3.08282479130018,1.2512914,"Peafowl","D65","substrato_barradorio"
"X069_ll_br_q_brac_escuro",0.0720149114914164,0.193836757423012,0.387563533873126,0.38798287225652,0.362550311063779,5.46066278813779,1.6713392,"Peafowl","D65","substrato_barradorio"
"X070_ll_br_c_brac_claro",0.149323400435463,0.250216944892836,0.286398658655269,0.338699600215816,0.297444776625563,1.04134769039906,1.4734045,"Peafowl","D65","substrato_barradorio"
"X070_ll_br_q_brac_claro",0.113009635402577,0.260813121272962,0.39132528671605,0.387034296439531,0.374160931891153,2.49575340362445,1.7028619,"Peafowl","D65","substrato_barradorio"
"X071_ll_br_c_brac_escuro",0.0894993765106717,0.15089127370227,0.171835573096742,0.194896561189596,0.175371256926242,1.24037878213001,0.9450811,"Peafowl","D65","substrato_barradorio"
"X071_ll_br_q_brac_escuro",0.132285363198173,0.268735194363665,0.354138762396534,0.333297801340912,0.336674007479883,1.67565814783734,1.597291,"Peafowl","D65","substrato_barradorio"
"X072_ll_br_c_brac_claro",0.145903747166821,0.293178918335594,0.348352763518806,0.437964533307421,0.369407306336283,0.816233075943545,1.6900758,"Peafowl","D65","substrato_barradorio"
"X072_ll_br_q_brac_claro",0.174357529121679,0.327050434844038,0.412451998509649,0.377389956936434,0.389888837657589,1.95229640539964,1.7440376,"Peafowl","D65","substrato_barradorio"
"X073_ll_br_c_brac_escuro",0.0646236474331082,0.127216957888783,0.168240842343875,0.180299049661643,0.165731769341931,0.888174897206322,0.8885465,"Peafowl","D65","substrato_barradorio"
"X073_ll_br_q_brac_escuro",0.0804543253142914,0.197550867635809,0.318439959630875,0.322131441065847,0.304646452596333,3.32909703550035,1.4973278,"Peafowl","D65","substrato_barradorio"
"X074_ll_br_c_brac_claro",0.182281563406821,0.320343076035554,0.342675638245627,0.376804930553446,0.349932989441955,1.79167943774246,1.6359176,"Peafowl","D65","substrato_barradorio"
"X074_ll_br_q_brac_claro",0.0854374056002021,0.166382550474606,0.24542862055043,0.235118287637654,0.231810593759154,1.7281987140895,1.2240965,"Peafowl","D65","substrato_barradorio"
"X075_ll_br_c_brac_escuro",0.052040726045715,0.107846571848939,0.145894672720043,0.18727591537295,0.153611695653643,1.89525446261278,0.8126039,"Peafowl","D65","substrato_barradorio"
"X075_ll_br_q_brac_escuro",0.0597959536741485,0.124837061274084,0.206885691437764,0.221337310271315,0.201232604063938,2.84922642459438,1.0826374,"Peafowl","D65","substrato_barradorio"
"X076_ll_br_c_brac_claro",0.0870908043002619,0.171367021689976,0.213228021024023,0.256160142730259,0.220978285654261,0.635642938508342,1.1762404,"Peafowl","D65","substrato_barradorio"
